MD1 	 MD2	 DMP 	 DM2 	 Br(h+->e+nu) 	 Br(h+->mu+nu) 	 Br(h+->tau+nu) 	 Br(h+->W-h1) 	 Br(W-->e+nu) 	Br(W-->mu+nu) 	 Br(W-->tau+nu)
8.129537e+01 	1.756748e+02 	5.472433e+01 	3.965514e+01 	1.112779e-01 	1.112760e-01 	1.107000e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.733607e+02 	3.063448e+02 	3.326935e+01 	9.971474e+01 	1.116246e-01 	1.116189e-01 	1.100507e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.985261e+01 	1.266074e+02 	5.122136e+01 	5.553346e+01 	1.113244e-01 	1.113221e-01 	1.106133e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.911096e+02 	3.626440e+02 	1.579116e+01 	5.574332e+01 	1.134794e-01 	1.134532e-01 	1.066429e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.357920e+01 	1.544014e+02 	6.802558e+01 	5.279661e+01 	1.112038e-01 	1.112026e-01 	1.108343e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.779814e+02 	6.140976e+02 	8.513943e+01 	5.097683e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.270394e+02 	5.653386e+02 	4.339220e+01 	9.490695e+01 	1.113952e-01 	1.113920e-01 	1.104732e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.867361e+01 	1.172673e+02 	1.257325e+01 	2.602043e+01 	1.148497e-01 	1.148083e-01 	1.041833e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.388936e+01 	9.056569e+01 	1.747353e+01 	4.920279e+01 	1.130799e-01 	1.130581e-01 	1.073882e-01 	0.000000e+00 	1.105740e-01 	1.105737e-01 	1.104929e-01 
3.499485e+01 	1.306837e+02 	3.454096e+01 	6.114785e+01 	1.115997e-01 	1.115943e-01 	1.101047e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.613824e+02 	2.899804e+02 	1.206333e+01 	1.653464e+01 	1.151632e-01 	1.151182e-01 	1.036164e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.327112e+02 	1.654266e+02 	2.256753e+01 	1.014787e+01 	1.122641e-01 	1.122512e-01 	1.088694e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.907227e+01 	5.489243e+01 	2.294508e+01 	1.287508e+01 	1.122657e-01 	1.122528e-01 	1.088794e-01 	0.000000e+00 	1.104017e-01 	1.104013e-01 	1.103207e-01 
1.367319e+02 	1.682572e+02 	1.915441e+01 	1.237092e+01 	1.127193e-01 	1.127014e-01 	1.080332e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.004839e+01 	7.102892e+01 	4.161246e+01 	1.936807e+01 	1.114722e-01 	1.114683e-01 	1.103398e-01 	0.000000e+00 	1.106364e-01 	1.106361e-01 	1.105553e-01 
1.318658e+01 	9.746347e+01 	3.393083e+01 	5.034606e+01 	1.116492e-01 	1.116432e-01 	1.100149e-01 	0.000000e+00 	1.104820e-01 	1.104816e-01 	1.104009e-01 
7.367149e+02 	8.575360e+02 	7.093776e+01 	4.988338e+01 	1.111787e-01 	1.111778e-01 	1.108713e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.223429e+02 	1.780602e+02 	2.935535e+01 	2.636199e+01 	1.117817e-01 	1.117741e-01 	1.097613e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.739769e+01 	1.694652e+02 	2.338570e+01 	8.868180e+01 	1.121903e-01 	1.121783e-01 	1.090105e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.226367e+01 	1.548875e+02 	9.463428e+01 	2.798951e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.990512e+02 	3.034471e+02 	7.105278e+01 	3.334302e+01 	1.111813e-01 	1.111803e-01 	1.108736e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
